x	y	z	Ax	Ay	Az
2.0623819107500000e-02	-8.2260493500000004e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3542009815573692e-03
2.0643844806249999e-02	-8.4759956350000006e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3661014214158058e-03
2.0663870505000001e-02	-8.7259419200000007e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3760535344481468e-03
2.0663870505000001e-02	-8.7259419200000007e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3760535344481468e-03
2.0176885687720102e-02	-8.9527596289412700e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4812743589282036e-03
2.0110765976360051e-02	-8.5116974069706364e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4284609183669090e-03
1.9689900870440199e-02	-9.1795773378825392e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.6412634700536728e-03
1.9623781159080152e-02	-8.7385151159119039e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5558490827679634e-03
1.9557661447720101e-02	-8.2974528939412703e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4774652495980263e-03
2.0583767709999999e-02	-7.7261567800000000e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3168754354119301e-03
2.0603793408750001e-02	-7.9761030650000002e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3382464945316315e-03
2.0070714578860050e-02	-8.0118048369706360e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3643579855561256e-03
2.0623819107500000e-02	-8.2260493500000004e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3542009815573692e-03
2.0090740277610049e-02	-8.2617511219706362e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3969878032803535e-03
1.9557661447720101e-02	-8.2974528939412703e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4774652495980263e-03
1.9557661447720101e-02	-8.2974528939412703e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4774652495980263e-03
1.9491541736360050e-02	-7.8563906719706349e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3921616896986961e-03
2.0070714578860050e-02	-8.0118048369706360e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3643579855561256e-03
1.9425422025000000e-02	-7.4153284499999996e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.2779759541153925e-03
2.0004594867499999e-02	-7.5707426149999998e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.2861958071589470e-03
2.0583767709999999e-02	-7.7261567800000000e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3168754354119301e-03
8.2974528939412703e-03	1.9557661447720101e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.2861133590340614e-03
8.7385151159119004e-03	1.9623781159080152e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.1099578849971294e-03
8.3892036784036506e-03	1.9136931640328300e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.0897463224828243e-03
9.1795773378825305e-03	1.9689900870440199e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.9160127528011799e-03
8.8302659003742807e-03	1.9203051351688351e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.8805698752403259e-03
8.4809544628660308e-03	1.8716201832936499e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.8921778798103333e-03
7.4153284499999996e-03	1.9425422025000000e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.6734345853328705e-03
7.8563906719706349e-03	1.9491541736360050e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4658646695315838e-03
7.9481414564330152e-03	1.9070811928968250e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.2886628545820713e-03
8.2974528939412703e-03	1.9557661447720101e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.2861133590340614e-03
8.3892036784036506e-03	1.9136931640328300e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.0897463224828243e-03
8.4809544628660308e-03	1.8716201832936499e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.8921778798103333e-03
8.2974528939412703e-03	1.9557661447720101e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.2861133590340614e-03
8.2617511219706362e-03	2.0090740277610049e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4861381649971008e-03
8.5116974069706364e-03	2.0110765976360051e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4138703271746644e-03
8.2260493500000004e-03	2.0623819107500000e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.6254770606756202e-03
8.4759956350000006e-03	2.0643844806249999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.6140054948627940e-03
8.7259419200000007e-03	2.0663870505000001e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.6042904034256935e-03
8.7259419200000007e-03	2.0663870505000001e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.6042904034256935e-03
8.9527596289412648e-03	2.0176885687720102e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.2955127321183673e-03
8.5116974069706364e-03	2.0110765976360051e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4138703271746644e-03
9.1795773378825305e-03	1.9689900870440199e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.9160127528011799e-03
8.7385151159119004e-03	1.9623781159080152e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.1099578849971294e-03
8.2974528939412703e-03	1.9557661447720101e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.2861133590340614e-03
7.7261567800000000e-03	2.0583767709999999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.6597855873405933e-03
7.9761030650000002e-03	2.0603793408750001e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.6403768248856068e-03
8.0118048369706360e-03	2.0070714578860050e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.5529102683067322e-03
8.2260493500000004e-03	2.0623819107500000e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.6254770606756202e-03
8.2617511219706362e-03	2.0090740277610049e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4861381649971008e-03
8.2974528939412703e-03	1.9557661447720101e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.2861133590340614e-03
8.2974528939412703e-03	1.9557661447720101e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.2861133590340614e-03
7.8563906719706349e-03	1.9491541736360050e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4658646695315838e-03
8.0118048369706360e-03	2.0070714578860050e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.5529102683067322e-03
7.4153284499999996e-03	1.9425422025000000e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.6734345853328705e-03
7.5707426149999998e-03	2.0004594867499999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.6808241643011570e-03
7.7261567800000000e-03	2.0583767709999999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.6597855873405933e-03
3.2644689310747398e-02	1.7317645010417999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4221252640709279e-03
3.3080630133515400e-02	1.7403984379988899e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.2505293125286698e-03
3.2906978462061004e-02	1.6969302718683049e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5240932116284966e-03
3.3516570956283402e-02	1.7490323749559802e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0835538851097226e-03
3.3342919284829006e-02	1.7055642088253949e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.3337116688489914e-03
3.3169267613374603e-02	1.6620960426948099e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6107887495309117e-03
3.2297385967838703e-02	1.6448281687806300e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.0474006887525320e-03
3.2035096816525055e-02	1.6796623979541202e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.9190695602446795e-03
3.2471037639293050e-02	1.6882963349112150e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7200274160131812e-03
3.1772807665211400e-02	1.7144966271276100e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7713092966005208e-03
3.2208748487979402e-02	1.7231305640847051e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5965760685503481e-03
3.2644689310747398e-02	1.7317645010417999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4221252640709279e-03
3.2644689310747398e-02	1.7317645010417999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.4221252640709279e-03
3.2906978462061004e-02	1.6969302718683049e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.5240932116284966e-03
3.2471037639293050e-02	1.6882963349112150e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.7200274160131812e-03
3.3169267613374603e-02	1.6620960426948099e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.6107887495309117e-03
3.2733326790606657e-02	1.6534621057377200e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.8261135555803776e-03
3.2297385967838703e-02	1.6448281687806300e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.0474006887525320e-03
1.7490323749559802e-02	3.3516570956283402e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1820087675005198e-03
1.7403984379988899e-02	3.3080630133515400e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.3615844072774053e-03
1.7055642088253949e-02	3.3342919284829048e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.4496934600174427e-03
1.7317645010417999e-02	3.2644689310747398e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.5452530933544038e-03
1.6969302718683049e-02	3.2906978462061046e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.6529933782294393e-03
1.6620960426948099e-02	3.3169267613374701e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.7437218921259046e-03
1.6448281687806300e-02	3.2297385967838703e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2039900068193674e-03
1.6534621057377200e-02	3.2733326790606698e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.9712126813828945e-03
1.6882963349112150e-02	3.2471037639293050e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.8604529323056340e-03
1.6620960426948099e-02	3.3169267613374701e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.7437218921259046e-03
1.6969302718683049e-02	3.2906978462061046e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.6529933782294393e-03
1.7317645010417999e-02	3.2644689310747398e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.5452530933544038e-03
1.7317645010417999e-02	3.2644689310747398e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.5452530933544038e-03
1.7231305640847051e-02	3.2208748487979402e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.7304032808169723e-03
1.6882963349112150e-02	3.2471037639293050e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.8604529323056340e-03
1.7144966271276100e-02	3.1772807665211400e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.9142823293805122e-03
1.6796623979541202e-02	3.2035096816525055e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.0699123851954937e-03
1.6448281687806300e-02	3.2297385967838703e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2039900068193674e-03
1.7317645010417999e-02	-3.2644689310747398e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.4837491586804381e-03
1.7403984379988899e-02	-3.3080630133515400e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.0081860497593880e-03
1.6969302718683049e-02	-3.2906978462061046e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.3717403896152973e-03
1.7490323749559802e-02	-3.3516570956283402e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5312247928231955e-03
1.7055642088253949e-02	-3.3342919284829048e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.9005978032946587e-03
1.6620960426948099e-02	-3.3169267613374701e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.2719203047454366e-03
1.6448281687806300e-02	-3.2297385967838703e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.2004205062985420e-03
1.6796623979541202e-02	-3.2035096816525055e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.3043500520288953e-03
1.6882963349112150e-02	-3.2471037639293050e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8400331288576126e-03
1.7144966271276100e-02	-3.1772807665211400e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.4269558750092983e-03
1.7231305640847051e-02	-3.2208748487979402e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9570403061807156e-03
1.7317645010417999e-02	-3.2644689310747398e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.4837491586804381e-03
1.7317645010417999e-02	-3.2644689310747398e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.4837491586804381e-03
1.6969302718683049e-02	-3.2906978462061046e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.3717403896152973e-03
1.6882963349112150e-02	-3.2471037639293050e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8400331288576126e-03
1.6620960426948099e-02	-3.3169267613374701e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.2719203047454366e-03
1.6534621057377200e-02	-3.2733326790606698e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7383937053382397e-03
1.6448281687806300e-02	-3.2297385967838703e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.2004205062985420e-03
3.3516570956283402e-02	-1.7490323749559802e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5445298999547963e-03
3.3080630133515400e-02	-1.7403984379988899e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.0225503034889698e-03
3.3342919284829048e-02	-1.7055642088253949e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.9175199344754219e-03
3.2644689310747398e-02	-1.7317645010417999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.4990167953073970e-03
3.2906978462061046e-02	-1.6969302718683049e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.3899598531424999e-03
3.3169267613374701e-02	-1.6620960426948099e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.2929598130285749e-03
3.2297385967838703e-02	-1.6448281687806300e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.2244765684008598e-03
3.2733326790606698e-02	-1.6534621057377200e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7610080800950527e-03
3.2471037639293050e-02	-1.6882963349112150e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8594009131193161e-03
3.3169267613374701e-02	-1.6620960426948099e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.2929598130285749e-03
3.2906978462061046e-02	-1.6969302718683049e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.3899598531424999e-03
3.2644689310747398e-02	-1.7317645010417999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.4990167953073970e-03
3.2644689310747398e-02	-1.7317645010417999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.4990167953073970e-03
3.2208748487979402e-02	-1.7231305640847051e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9730660393834114e-03
3.2471037639293050e-02	-1.6882963349112150e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8594009131193161e-03
3.1772807665211400e-02	-1.7144966271276100e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.4435902275145045e-03
3.2035096816525055e-02	-1.6796623979541202e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.3247138857841492e-03
3.2297385967838703e-02	-1.6448281687806300e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.2244765684008598e-03
1.6112207906085799e-03	-3.7771363770664999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.0736885964870444e-03
1.4680224666197349e-03	-3.7350658258815748e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4641274251043801e-03
1.9008403161314949e-03	-3.7403636181122996e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4863357432186608e-03
1.3248241426308900e-03	-3.6929952746966498e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.8451903965324163e-03
1.7576419921426500e-03	-3.6982930669273745e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.8861199282109737e-03
2.1904598416544099e-03	-3.7035908591580999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.9113438688218594e-03
1.9040631936767200e-03	-3.6194497567882497e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7226147726178161e-03
2.0472615176655648e-03	-3.6615203079731748e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.3217875063419342e-03
1.6144436681538050e-03	-3.6562225157424494e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.2761452496051788e-03
2.1904598416544099e-03	-3.7035908591580999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.9113438688218594e-03
1.7576419921426500e-03	-3.6982930669273745e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.8861199282109737e-03
1.3248241426308900e-03	-3.6929952746966498e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.8451903965324163e-03
1.3248241426308900e-03	-3.6929952746966498e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.8451903965324163e-03
1.1816258186420499e-03	-3.6509247235117295e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.2144972831010818e-03
1.6144436681538050e-03	-3.6562225157424494e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.2761452496051788e-03
1.0384274946532101e-03	-3.6088541723268100e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.5689754188060760e-03
1.4712453441649651e-03	-3.6141519645575299e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6536624431610107e-03
1.9040631936767200e-03	-3.6194497567882497e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7226147726178161e-03
3.7771363770664999e-02	1.6112207906085799e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4908985942602153e-03
3.7350658258815748e-02	1.4680224666197401e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.8419001027941704e-03
3.7403636181122996e-02	1.9008403161314949e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.7195869479328394e-03
3.6929952746966498e-02	1.3248241426309000e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.1943898648023605e-03
3.6982930669273745e-02	1.7576419921426548e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.0626251827925444e-03
3.7035908591580999e-02	2.1904598416544099e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.9387162066996102e-03
3.6194497567882497e-02	1.9040631936767200e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6052886862307783e-03
3.6615203079731748e-02	2.0472615176655648e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.2732004765421152e-03
3.6562225157424494e-02	1.6144436681538100e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4052978735417128e-03
3.7035908591580999e-02	2.1904598416544099e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.9387162066996102e-03
3.6982930669273745e-02	1.7576419921426548e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.0626251827925444e-03
3.6929952746966498e-02	1.3248241426309000e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.1943898648023605e-03
3.6929952746966498e-02	1.3248241426309000e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.1943898648023605e-03
3.6509247235117295e-02	1.1816258186420551e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5472698509693146e-03
3.6562225157424494e-02	1.6144436681538100e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4052978735417128e-03
3.6088541723268100e-02	1.0384274946532101e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.8990161847323179e-03
3.6141519645575299e-02	1.4712453441649651e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7460126914083958e-03
3.6194497567882497e-02	1.9040631936767200e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.6052886862307783e-03
1.3248241426308900e-03	3.6929952746966498e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.2358206808567047e-03
1.4680224666197301e-03	3.7350658258815748e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.8801925946027036e-03
1.7576419921426448e-03	3.6982930669273745e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.1118351034820084e-03
1.6112207906085699e-03	3.7771363770664999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.5258434470742941e-03
1.9008403161314849e-03	3.7403636181122996e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.7644298970699310e-03
2.1904598416543999e-03	3.7035908591580999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.9948323499411349e-03
1.9040631936767100e-03	3.6194497567882497e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.6727308761328459e-03
1.4712453441649551e-03	3.6141519645575299e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.8039211649447680e-03
1.6144436681538000e-03	3.6562225157424494e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.4588314592838287e-03
1.0384274946532001e-03	3.6088541723268100e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.9461874403059491e-03
1.1816258186420452e-03	3.6509247235117295e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.5916515626013275e-03
1.3248241426308900e-03	3.6929952746966498e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.2358206808567047e-03
1.3248241426308900e-03	3.6929952746966498e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.2358206808567047e-03
1.7576419921426448e-03	3.6982930669273745e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.1118351034820084e-03
1.6144436681538000e-03	3.6562225157424494e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.4588314592838287e-03
2.1904598416543999e-03	3.7035908591580999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.9948323499411349e-03
2.0472615176655548e-03	3.6615203079731748e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.3348810393363237e-03
1.9040631936767100e-03	3.6194497567882497e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.6727308761328459e-03
3.6929952746966498e-02	-1.3248241426308900e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.8589551113545895e-03
3.7350658258815748e-02	-1.4680224666197349e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.4779792185872793e-03
3.6982930669273745e-02	-1.7576419921426448e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.9056937675923109e-03
3.7771363770664999e-02	-1.6112207906085799e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.0871569178998475e-03
3.7403636181122996e-02	-1.9008403161314899e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.5049242433160543e-03
3.7035908591580999e-02	-2.1904598416543999e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.9354143664240837e-03
3.6194497567882497e-02	-1.9040631936767200e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7493004240095615e-03
3.6141519645575299e-02	-1.4712453441649651e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.6738111414015293e-03
